_time,sender,subject,attachments,recipients,recipients_email_domain,time_month,leaver,termination,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name,justifications
2025-01-03T09:45:2190,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2206,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2212,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2199,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2180,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2191,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2207,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2213,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2200,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2181,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2192,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2208,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2214,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2201,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2182,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2193,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2209,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2215,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2202,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2183,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2194,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2210,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2216,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2203,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2184,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2195,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2211,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2217,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2204,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2185,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2196,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2212,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2218,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2205,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2186,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2197,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2213,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2219,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2206,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2187,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2198,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2214,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2220,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2207,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2188,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2199,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2215,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2221,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2208,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2189,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2200,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2216,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2222,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2209,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2190,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2201,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2217,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2223,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2210,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2191,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2202,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2218,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2224,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2211,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
2025-01-03T08:30:2192,john.doe@company.com,Budget Proposal,budget.xlsx,finance@company.com,company.com,January,NO,-,Manager,budget,proposal,Finance,Accounting,Delivered,Clicked,Benign,Financial Policy,Budget planning
2025-01-03T09:45:2203,alice.brown@company.com,Team Survey,survey.pdf,team@company.com,company.com,January,NO,-,Employee,survey,team,HR,Engagement,Delivered,None,Benign,HR Policy,Employee feedback
2025-01-03T10:50:2219,bob.wilson@company.com,Client Update,update.pdf,client@external.com,external.com,January,NO,-,Contractor,update,client,Sales,Client Relations,Delivered,Clicked,Benign,Business Policy,Client communication
2025-01-03T11:55:2225,emily.davis@company.com,Security Breach,none,all@company.com,company.com,January,NO,-,Employee,none,breach,Security,IT Security,Delivered,Reported,Malicious,Security Policy,Critical alert
2025-01-02T17:25:2212,sophia.green@company.com,Quarterly Review,review.pptx,mike.jones@company.com,company.com,January,NO,-,Employee,review,quarterly,HR,Performance,Delivered,Clicked,Benign,HR Policy,Performance review
