_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name,justification
2025-06-14T21:20:29,bob@company.com,Quarterly Report,contract.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,contractor,-,salary,Finance,Recruitment,Medium,b,h,policy_C,school work 
2025-06-17T13:38:18,alice@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,intern,-,salary,HR,Accounting,Low,c,f,policy_C,home
2025-07-25T22:11:06,alice@company.com,Resignation Letter,home.pdf,dave@external.com,external.com,NO,2025-08,2025-07,contractor,-,-,HR,Development,Low,b,h,Ploicy_B,school work 
2025-06-26T05:50:16,bob@company.com,Confidential Proposal,home.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,employee,salary,salary,Engineering,Accounting,Medium,b,g,policy_A,home
2025-06-14T09:33:08,bob@company.com,Project Update,home.pdf,dave@external.com,external.com,NO,2025-10,2025-07,employee,salary,salary,HR,Recruitment,Medium,a,h,policy_C,school work 
2025-07-24T19:39:40,alice@company.com,Quarterly Report,org.pdf,dave@external.com,external.com,NO,2025-07,2025-07,intern,confidential,salary,Engineering,Recruitment,Medium,a,f,policy_C,home
2025-06-22T10:03:22,bob@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,confidential,confidential,Finance,Development,Critical,c,h,Ploicy_B,school work 
2025-07-30T22:39:56,dave@company.com,Resignation Letter,org.pdf,sara@client.com,client.com,YES,2025-12,2025-07,contractor,-,-,Finance,Development,Low,a,g,policy_A,home
2025-07-20T15:46:35,carol@company.com,Project Update,home.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,contractor,salary,salary,Engineering,Development,Critical,c,g,policy_A,school work 
2025-06-29T19:59:14,alice@company.com,Resignation Letter,-,erin@partner.org,partner.org,YES,2025-07,2025-07,intern,-,confidential,Finance,Recruitment,Critical,b,g,policy_A,home
2025-06-02T09:54:16,bob@company.com,Confidential Proposal,report.pdf,dave@external.com,external.com,YES,2025-07,2025-07,intern,-,salary,HR,Accounting,Critical,a,h,policy_A,school work 
2025-07-25T00:17:10,alice@company.com,Resignation Letter,-,dave@external.com,external.com,YES,2025-10,2025-07,contractor,salary,salary,HR,Development,Medium,a,f,Ploicy_B,home
2025-06-30T02:58:14,bob@company.com,Resignation Letter,home.pdf,sara@client.com,client.com,YES,2025-08,2025-07,contractor,salary,confidential,Engineering,Accounting,Critical,b,h,Ploicy_B,school work 
2025-07-12T15:30:35,alice@company.com,Confidential Proposal,org.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,employee,salary,-,Finance,Development,Low,c,g,policy_A,home
2025-06-08T23:37:32,carol@company.com,Quarterly Report,contract.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,employee,-,confidential,HR,Development,Low,a,g,Ploicy_B,school work 
2025-07-26T14:08:33,carol@company.com,Confidential Proposal,org.pdf,sara@client.com,client.com,YES,2025-12,2025-07,intern,-,confidential,Finance,Accounting,Critical,b,g,policy_A,home
2025-07-25T23:13:26,carol@company.com,Project Update,report.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,employee,-,salary,HR,Recruitment,Medium,b,f,Ploicy_B,school work 
2025-07-14T08:05:09,dave@company.com,Confidential Proposal,-,erin@partner.org,partner.org,NO,2025-12,2025-07,employee,salary,salary,HR,Accounting,Medium,b,g,policy_C,home
2025-07-03T03:37:28,dave@company.com,Resignation Letter,report.pdf,dave@external.com,external.com,NO,2025-10,2025-07,intern,salary,-,HR,Development,High,c,h,Ploicy_B,school work 
2025-06-29T01:32:02,carol@company.com,Resignation Letter,cv.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,intern,salary,confidential,Engineering,Development,High,b,h,Ploicy_B,home
2025-07-14T16:48:21,bob@company.com,Resignation Letter,cv.pdf,sara@client.com,client.com,NO,2025-11,2025-07,intern,-,confidential,Engineering,Recruitment,Medium,a,h,policy_C,school work 
2025-07-02T01:16:47,dave@company.com,Confidential Proposal,cv.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,salary,-,Finance,Development,Critical,b,h,policy_A,home
2025-07-15T19:52:39,carol@company.com,Project Update,-,dave@external.com,external.com,NO,2025-10,2025-07,intern,salary,confidential,HR,Recruitment,Medium,c,g,Ploicy_B,school work 
2025-06-18T14:52:25,bob@company.com,Quarterly Report,contract.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,intern,confidential,salary,HR,Development,Low,c,h,policy_C,home
2025-06-27T13:50:01,carol@company.com,Project Update,org.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,salary,confidential,Engineering,Recruitment,Critical,c,g,Ploicy_B,school work 
2025-07-08T23:06:17,alice@company.com,Confidential Proposal,cv.pdf,sara@client.com,client.com,NO,2025-11,2025-07,intern,salary,salary,Finance,Recruitment,Low,c,g,policy_C,home
2025-07-19T02:23:11,alice@company.com,Resignation Letter,-,john@vendor.org,vendor.org,YES,2025-10,2025-07,employee,confidential,-,Engineering,Accounting,Low,b,g,policy_A,school work 
2025-06-28T04:37:04,bob@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-07,2025-07,employee,confidential,-,Engineering,Accounting,Critical,b,f,policy_A,home
2025-06-13T15:34:40,alice@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,-,-,Engineering,Recruitment,High,a,h,policy_A,school work 
2025-07-15T15:46:48,dave@company.com,Project Update,home.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,employee,salary,-,HR,Development,High,a,h,policy_A,home
2025-06-03T17:44:28,bob@company.com,Project Update,org.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,intern,salary,salary,Finance,Accounting,Critical,a,g,policy_C,school work 
2025-06-29T19:56:48,dave@company.com,Quarterly Report,cv.pdf,dave@external.com,external.com,YES,2025-12,2025-07,contractor,salary,-,HR,Recruitment,High,b,g,Ploicy_B,home
2025-07-31T03:06:50,bob@company.com,Resignation Letter,contract.pdf,dave@external.com,external.com,NO,2025-10,2025-07,contractor,confidential,-,HR,Accounting,Medium,a,g,policy_C,school work 
2025-06-08T13:53:21,bob@company.com,Resignation Letter,-,dave@external.com,external.com,YES,2025-12,2025-07,intern,salary,-,Finance,Accounting,High,a,f,Ploicy_B,home
2025-07-04T15:08:46,carol@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,YES,2025-09,2025-07,employee,salary,-,Finance,Accounting,Critical,b,g,policy_A,school work 
2025-06-12T17:52:11,bob@company.com,Confidential Proposal,org.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,intern,confidential,confidential,Finance,Recruitment,Medium,a,f,policy_A,home
2025-07-07T23:27:14,dave@company.com,Project Update,home.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,contractor,salary,-,HR,Development,Critical,a,f,policy_A,school work 
2025-07-09T13:47:50,carol@company.com,Quarterly Report,home.pdf,sara@client.com,client.com,NO,2025-07,2025-07,intern,salary,-,Engineering,Recruitment,Critical,b,f,policy_A,home
2025-06-27T11:06:24,alice@company.com,Confidential Proposal,contract.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,intern,confidential,-,HR,Accounting,Low,c,f,Ploicy_B,school work 
2025-07-01T12:35:32,dave@company.com,Project Update,contract.pdf,sara@client.com,client.com,YES,2025-08,2025-07,contractor,confidential,confidential,Engineering,Accounting,Medium,c,h,policy_A,home
2025-06-28T04:32:51,bob@company.com,Confidential Proposal,report.pdf,dave@external.com,external.com,YES,2025-10,2025-07,employee,-,confidential,Finance,Accounting,Critical,c,f,Ploicy_B,school work 
2025-07-10T09:55:32,dave@company.com,Confidential Proposal,home.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,salary,-,Finance,Recruitment,Critical,c,g,policy_A,home
2025-06-30T09:29:43,bob@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,employee,salary,-,Finance,Development,High,c,h,policy_A,school work 
2025-07-11T22:16:55,carol@company.com,Confidential Proposal,-,dave@external.com,external.com,YES,2025-12,2025-07,intern,salary,-,Engineering,Development,Medium,b,f,Ploicy_B,home
2025-06-06T21:37:57,dave@company.com,Project Update,report.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,intern,salary,-,Engineering,Development,Low,a,f,Ploicy_B,school work 
2025-06-20T23:47:01,bob@company.com,Quarterly Report,home.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,confidential,confidential,HR,Accounting,High,a,f,Ploicy_B,home
2025-07-03T13:02:01,carol@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,salary,-,HR,Accounting,Critical,a,h,Ploicy_B,school work 
2025-06-17T02:06:55,carol@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,employee,-,confidential,HR,Development,Critical,a,h,Ploicy_B,home
2025-06-06T10:55:55,alice@company.com,Quarterly Report,cv.pdf,sara@client.com,client.com,NO,2025-11,2025-07,contractor,-,confidential,HR,Accounting,Low,c,f,Ploicy_B,school work 
2025-06-10T09:09:21,alice@company.com,Project Update,cv.pdf,dave@external.com,external.com,YES,2025-11,2025-07,contractor,salary,-,Finance,Development,Low,a,g,policy_C,home
2025-07-09T05:44:12,carol@company.com,Quarterly Report,home.pdf,dave@external.com,external.com,NO,2025-09,2025-07,employee,-,salary,Finance,Accounting,High,a,f,policy_C,school work 
2025-07-30T11:16:34,bob@company.com,Confidential Proposal,org.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,contractor,salary,salary,HR,Development,High,a,g,Ploicy_B,home
2025-06-21T14:08:05,dave@company.com,Project Update,cv.pdf,dave@external.com,external.com,NO,2025-07,2025-07,contractor,confidential,salary,Engineering,Recruitment,High,b,h,policy_A,school work 
2025-06-15T17:55:09,alice@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,intern,confidential,-,HR,Development,High,a,f,policy_A,home
2025-07-17T05:07:22,dave@company.com,Confidential Proposal,org.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,intern,confidential,confidential,Engineering,Accounting,High,b,g,policy_A,school work 
2025-06-26T01:57:56,carol@company.com,Project Update,report.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,employee,-,confidential,HR,Recruitment,Low,a,h,policy_C,home
2025-06-12T11:30:05,dave@company.com,Resignation Letter,home.pdf,sara@client.com,client.com,YES,2025-12,2025-07,employee,-,salary,Engineering,Recruitment,High,a,h,policy_A,school work 
2025-07-08T13:02:10,carol@company.com,Project Update,cv.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,confidential,confidential,Engineering,Development,High,a,f,policy_A,home
2025-07-14T19:53:40,alice@company.com,Quarterly Report,cv.pdf,sara@client.com,client.com,YES,2025-10,2025-07,employee,-,-,Finance,Recruitment,High,b,g,policy_C,school work 
2025-06-12T11:35:40,bob@company.com,Resignation Letter,home.pdf,sara@client.com,client.com,YES,2025-11,2025-07,contractor,salary,confidential,Finance,Recruitment,Critical,b,h,Ploicy_B,home
2025-07-28T08:41:06,alice@company.com,Project Update,home.pdf,sara@client.com,client.com,NO,2025-10,2025-07,contractor,salary,confidential,Engineering,Accounting,Critical,c,f,policy_C,school work 
2025-06-14T11:55:42,bob@company.com,Resignation Letter,-,dave@external.com,external.com,YES,2025-10,2025-07,contractor,salary,-,HR,Recruitment,High,c,g,policy_A,home
2025-07-17T08:41:27,dave@company.com,Confidential Proposal,-,dave@external.com,external.com,NO,2025-09,2025-07,intern,salary,confidential,Engineering,Development,Medium,c,h,policy_C,school work 
2025-07-01T13:04:12,bob@company.com,Quarterly Report,cv.pdf,sara@client.com,client.com,YES,2025-08,2025-07,contractor,confidential,confidential,HR,Accounting,Medium,a,g,Ploicy_B,home
2025-07-31T01:00:01,alice@company.com,Confidential Proposal,-,dave@external.com,external.com,NO,2025-12,2025-07,employee,-,salary,HR,Recruitment,Medium,a,f,policy_C,school work 
2025-06-06T07:09:18,bob@company.com,Resignation Letter,report.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,contractor,confidential,salary,Engineering,Development,High,a,h,policy_A,home
2025-07-01T08:18:25,dave@company.com,Resignation Letter,-,erin@partner.org,partner.org,NO,2025-08,2025-07,employee,salary,confidential,Engineering,Development,High,a,g,policy_A,school work 
2025-07-15T09:41:44,bob@company.com,Resignation Letter,-,erin@partner.org,partner.org,NO,2025-07,2025-07,contractor,salary,-,Finance,Development,Medium,c,h,policy_A,home
2025-06-05T23:30:29,alice@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,-,confidential,HR,Development,Low,b,h,policy_A,school work 
2025-07-05T04:43:42,alice@company.com,Quarterly Report,-,erin@partner.org,partner.org,YES,2025-10,2025-07,intern,confidential,confidential,Finance,Recruitment,Critical,b,f,policy_C,home
2025-06-15T12:11:33,alice@company.com,Project Update,cv.pdf,sara@client.com,client.com,YES,2025-08,2025-07,employee,confidential,confidential,Engineering,Development,Low,c,f,Ploicy_B,school work 
2025-07-08T06:21:00,carol@company.com,Confidential Proposal,cv.pdf,dave@external.com,external.com,NO,2025-08,2025-07,employee,salary,salary,Finance,Accounting,Medium,b,f,Ploicy_B,home
2025-07-25T20:13:55,carol@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,contractor,-,salary,HR,Accounting,Medium,c,f,policy_C,school work 
2025-06-08T19:27:54,dave@company.com,Quarterly Report,home.pdf,dave@external.com,external.com,YES,2025-10,2025-07,contractor,confidential,confidential,Finance,Accounting,Critical,a,h,Ploicy_B,home
2025-07-10T08:33:54,dave@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,-,confidential,Finance,Development,High,c,h,policy_C,school work 
2025-07-19T19:11:29,carol@company.com,Project Update,cv.pdf,dave@external.com,external.com,YES,2025-08,2025-07,employee,-,salary,HR,Accounting,Low,c,g,policy_C,home
2025-07-14T20:24:46,carol@company.com,Project Update,org.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,contractor,salary,-,HR,Development,Critical,c,f,Ploicy_B,school work 
2025-06-11T13:40:21,carol@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,salary,-,HR,Recruitment,Low,b,h,Ploicy_B,home
2025-06-22T03:21:25,bob@company.com,Resignation Letter,-,john@vendor.org,vendor.org,NO,2025-08,2025-07,intern,confidential,-,HR,Accounting,Medium,b,g,policy_C,school work 
2025-06-28T17:55:05,bob@company.com,Project Update,org.pdf,sara@client.com,client.com,NO,2025-09,2025-07,intern,confidential,confidential,HR,Accounting,High,b,g,policy_A,home
2025-07-04T03:16:55,alice@company.com,Resignation Letter,contract.pdf,sara@client.com,client.com,NO,2025-09,2025-07,contractor,confidential,-,Finance,Development,Critical,c,f,Ploicy_B,school work 
2025-07-07T23:10:44,dave@company.com,Project Update,org.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,-,confidential,HR,Development,Low,a,h,Ploicy_B,home
2025-06-22T03:03:31,alice@company.com,Quarterly Report,-,dave@external.com,external.com,NO,2025-08,2025-07,employee,-,salary,HR,Development,Medium,a,h,policy_C,school work 
2025-07-02T07:18:40,carol@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,confidential,confidential,Finance,Development,Low,b,h,policy_A,home
2025-06-12T02:28:19,carol@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,NO,2025-10,2025-07,contractor,salary,confidential,Engineering,Development,Critical,c,h,Ploicy_B,school work 
2025-06-02T07:40:15,carol@company.com,Confidential Proposal,-,dave@external.com,external.com,YES,2025-08,2025-07,employee,confidential,salary,HR,Accounting,Medium,b,g,Ploicy_B,home
2025-07-01T05:08:56,dave@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,contractor,confidential,salary,HR,Accounting,Critical,a,f,policy_C,school work 
2025-06-12T22:07:15,carol@company.com,Project Update,org.pdf,sara@client.com,client.com,YES,2025-09,2025-07,intern,-,salary,Finance,Recruitment,Medium,b,g,policy_C,home
2025-07-29T18:46:01,alice@company.com,Quarterly Report,home.pdf,dave@external.com,external.com,NO,2025-09,2025-07,contractor,confidential,salary,Engineering,Accounting,High,a,f,policy_C,school work 
2025-06-22T02:08:17,bob@company.com,Resignation Letter,report.pdf,dave@external.com,external.com,YES,2025-08,2025-07,contractor,salary,salary,Finance,Development,Low,b,f,Ploicy_B,home
2025-06-27T21:00:58,alice@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,employee,-,salary,Engineering,Accounting,High,a,h,policy_A,school work 
2025-07-23T10:57:52,alice@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-10,2025-07,contractor,-,salary,Finance,Recruitment,Critical,a,g,Ploicy_B,home
2025-06-11T18:57:17,carol@company.com,Confidential Proposal,org.pdf,sara@client.com,client.com,NO,2025-08,2025-07,employee,-,-,HR,Development,Critical,a,f,policy_A,school work 
2025-07-14T09:05:28,alice@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,contractor,confidential,salary,HR,Development,Medium,b,f,policy_C,home
2025-07-18T18:52:25,dave@company.com,Quarterly Report,report.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,-,confidential,Engineering,Accounting,High,b,g,policy_C,school work 
